date_time,k,d,j,price,atr,direction
2024-03-02 01:00:00,28.67207326492283,20.07915491033626,45.85790997409597,3517.60,4.742400881570857,
2024-03-02 01:01:00,44.62413896376145,32.38575999747767,69.10089689632902,3517.60,4.525605562738856,
2024-03-02 01:02:00,83.40820604971576,61.47909080878293,127.2664365315814,3525.00,4.580199182424041,
2024-03-02 01:03:00,100.0,83.39822302086455,133.2035539582709,3525.00,4.24092401550243,
2024-03-02 01:04:00,100.0,94.46940201657189,111.06119596685622,3525.00,3.9261458940751983,
2024-03-02 01:05:00,100.0,99.99999999999996,100.00000000000009,3525.00,3.646050082076009,
2024-03-02 01:06:00,100.0,99.99999999999996,100.00000000000009,3525.00,3.380676135095839,
2024-03-02 01:07:00,33.333333333333336,66.66666666666664,-33.333333333333286,3513.60,3.953063731988173,
2024-03-02 01:08:00,0.0,33.33333333333331,-66.66666666666661,3513.60,3.7331570628554127,
2024-03-02 01:09:00,0.0,11.11111111111108,-22.22222222222216,3513.60,3.5107008138175155,
2024-03-02 01:10:00,33.304093567250824,11.10136452241691,77.70955165691866,3524.99,4.050408042169957,
2024-03-02 01:11:00,29.03508771929887,9.678362573099593,67.74853801169742,3523.53,4.467284635009836,
2024-03-02 01:12:00,58.07017543859774,29.03508771929884,116.14035087719552,3523.53,4.109905378195577,
2024-03-02 01:13:00,87.1052631578966,58.070175438597744,145.1754385964943,3523.53,3.769401251082029,
2024-03-02 01:14:00,87.13075489426177,77.43539783025206,106.5214690222812,3523.53,3.453218847333731,
2024-03-02 01:15:00,81.21536281441324,85.15046028885719,73.34516786552533,3521.50,3.364414372077982,
2024-03-02 01:16:00,75.2999707345647,81.21536281441321,63.46918657486768,3521.50,3.0922404760937185,
2024-03-02 01:17:00,41.35206321334581,64.32668956558963,-4.597189491141847,3513.60,3.394456871990689,
2024-03-02 01:18:00,18.232367573895473,43.33235781875041,-31.9676129158144,3513.60,3.1155270259819945,
2024-03-02 01:19:00,-1.4210854715202004e-14,19.861476929080453,-39.72295385816095,3513.60,2.8513577814174162,
2024-03-02 01:20:00,-1.4210854715202004e-14,6.077455857965179,-12.154911715930401,3506.38,3.551214055785753,
2024-03-02 01:21:00,24.120505344994715,8.040168448331555,56.281179138321036,3518.79,4.1412585162456255,
2024-03-02 01:22:00,48.241010689989444,24.120505344994726,96.48202137997887,3518.79,4.757907424244521,
2024-03-02 01:23:00,24.120505344994715,24.120505344994726,24.120505344994697,3506.38,4.37179998445247,
2024-03-02 01:24:00,22.99382716049362,23.74494595016103,21.4915895811588,3516.81,4.829737066482205,
2024-03-02 01:25:00,22.99382716049362,23.369386555327335,22.242708370826186,3506.38,5.187563719552742,
2024-03-02 01:26:00,51.0088687935851,32.33217437152413,88.36225763770705,3516.81,5.576257815680791,
2024-03-02 01:27:00,-1.4210854715202004e-14,15.329218106995759,-30.65843621399156,3506.38,5.950492009320318,
2024-03-02 01:28:00,28.015041633091467,17.002956264528375,50.03921237021765,3516.81,6.281636921738515,
2024-03-02 01:29:00,28.015041633091467,18.67669442206099,46.69173605515242,3506.38,6.571374758302246,
2024-03-02 01:30:00,50.73865162503381,35.589578297072265,81.0367982809569,3514.84,6.669899435196755,
2024-03-02 01:31:00,31.415787791626965,29.148623685936652,35.95011600300759,3516.21,6.89658943556046,
2024-03-02 01:32:00,31.415787791626965,30.282205738781816,33.68295189731726,3506.38,7.226276239509304,
2024-03-02 01:33:00,31.415787791626965,31.415787791626983,31.415787791626926,3506.38,6.680592507352211,
2024-03-02 01:34:00,33.33333333333332,32.05496963886244,35.890060722275095,3519.48,7.153947008751271,
2024-03-02 01:35:00,33.33333333333332,32.69415148609789,34.6116970278042,3506.38,7.576884354409964,
2024-03-02 01:36:00,35.72519083969364,34.5292620865135,38.11704834605392,3506.85,7.0558230206150165,
2024-03-02 01:37:00,7.1755725190832615,27.005937234944412,-32.48515691263904,3506.85,7.510271259499153,
2024-03-02 01:38:00,39.312977099236434,28.600508905852063,60.737913486005176,3519.48,7.833728284248626,
2024-03-02 01:39:00,35.72519083969364,27.40458015267113,52.366412213738656,3506.85,8.190591614057833,
2024-03-02 01:40:00,35.72519083969364,36.92111959287459,33.33333333333174,3506.85,7.566117923957635,
2024-03-02 01:41:00,35.72519083969364,35.72519083969366,35.725190839693596,3519.48,7.931106879357905,
2024-03-02 01:42:00,62.47475568966814,44.209142481796924,99.00598210541058,3518.32,7.498157452373562,
2024-03-02 01:43:00,90.52203046330733,62.47475568966815,146.61658001058572,3518.32,6.976526968434734,
2024-03-02 01:44:00,91.81974038697201,81.60550884664917,112.24820346761771,3520.88,6.675310370677843,
2024-03-02 01:45:00,95.90987019348601,92.75054701458845,102.22851655128113,3520.88,6.173248220176058,
2024-03-02 01:46:00,96.6737942504156,94.80113494362455,100.4191128639977,3519.48,5.828160874822222,
2024-03-02 01:47:00,93.3475885008312,95.31041764824427,89.42193020600504,3519.48,5.430181878461748,
2024-03-02 01:48:00,90.0213827512468,93.3475885008312,83.36897125207804,3519.48,5.03084189153325,
2024-03-02 01:49:00,75.11842183416296,86.16246436208031,53.030336778328234,3519.48,4.677757178514301,
2024-03-02 01:50:00,60.21546091707912,75.11842183416296,30.409539082911436,3519.48,4.319609035330514,
2024-03-02 01:51:00,63.54166666666351,66.29184980596852,58.041300388053486,3524.99,4.4180705688409585,
2024-03-02 01:52:00,81.77083333333175,68.50932030569147,108.2938593886123,3524.99,4.11656449746294,
